"name","rfid","equipment_type","asset_cost","rental_cost","location","purchased","notes"
"DRIEAZ-SNAIL-SN#-37518-AN#-7518-MEDFORD WHSE","8230 0000 0000 0000 0006 6325","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-37519-AS#-7519-DVJ WHSE","8230 0000 0000 0000 0006 7642","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-37528-AS#-7528-QUEENS WHSE","8230 0000 0000 0000 0006 8028","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-37529-AS#-7529-JERSEY TRAILER","8230 0000 0000 0000 0006 7440","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-37530-AS#-7530-DVJ WHSE","8230 0000 0000 0000 0006 7635","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-37531-AS#-7531-QUEENS WHSE","8230 0000 0000 0000 0006 7877","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-37534-AS#-7534-QUEENS WHSE","8230 0000 0000 0000 0006 7933","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-37536-AS#-7530-QUEENS WHSE","8230 0000 0000 0000 0006 7889","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-37537-AS#-7537-JERSEY WHSE","8230 0000 0000 0000 0006 7742","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-37540-AS#-37540-JERSEY TRAILER","8230 0000 0000 0000 0006 7426","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-37542-AS#-7542-JERSEY TRAILER","8230 0000 0000 0000 0006 7427","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-37547-AS#-7547-QUEENS WHSE","8230 0000 0000 0000 0006 7879","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-37548-AS#-7548-QUEENS WHSE","8230 0000 0000 0000 0006 7906","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-37549-AS#-7549-JERSEY WHSE","8230 0000 0000 0000 0006 7722","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-37557-AS#-7557-JERSEY TRAILER","8230 0000 0000 0000 0006 7443","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-37563-AS#-7563-DVJ WHSE","8230 0000 0000 0000 0006 7639","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-37565-AN#-7565-MEDFORD WHSE","8230 0000 0000 0000 0006 6326","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-37567-AN#-7567-MEDFORD WHSE","8230 0000 0000 0000 0006 6329","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-37569-AN#-7569-MEDFORD WHSE","8230 0000 0000 0000 0006 6348","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-37572-AS#-7572-JERSEY TRAILER","8230 0000 0000 0000 0006 7451","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-37573-AS#-7573-QUEENS WHSE","8230 0000 0000 0000 0006 7913","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-37575-AS#-7575-DVJ WHSE","8230 0000 0000 0000 0006 7640","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-BGL8619769-AS#-015-JERSEY WHSE","8230 0000 0000 0000 0006 7738","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-BGL8619772-AS#-023-JERSEY WHSE","8230 0000 0000 0000 0006 7739","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-BKJ8705617-AS#-5617-JERSEY WHSE","8230 0000 0000 0000 0006 7686","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-BKJ8705621-AS#-5621-QUEENS WHSE","8230 0000 0000 0000 0006 7922","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-BKJ8705627-AS#-5627-QUEENS WHSE","8230 0000 0000 0000 0006 7920","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-BKJ8705631-AS#-5631-JERSEY TRAILER","8230 0000 0000 0000 0006 7433","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-BKJ8706154-AS#-6154-JERSEY WHSE","8230 0000 0000 0000 0006 7692","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-BKJ8706354-AS#-6354-QUEENS WHSE","8230 0000 0000 0000 0006 7919","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-BKJ8706359-AS#-6359-JERSEY TRAILER","8230 0000 0000 0000 0006 7435","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-BKJ8706639-AS#-6639-JERSEY TRAILER","8230 0000 0000 0000 0006 7436","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-BKJ8707269-AS#-7269-JERSEY WHSE","8230 0000 0000 0000 0006 7693","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-BKJ8707273-AS#-7273-DVJ WHSE","8230 0000 0000 0000 0006 7648","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-BKJ8707282-AS#-7282-QUEENS WHSE","8230 0000 0000 0000 0006 7916","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-BKJ8707290-AS#-7290-DVJ WHSE","8230 0000 0000 0000 0006 7645","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-BKJ8707300-AS#-7300-JERSEY WHSE","8230 0000 0000 0000 0006 7685","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-F08196160-AS#-6160-JERSEY TRAILER","8230 0000 0000 0000 0006 7419","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-F08196333-AS#-6333-DVJ WHSE","8230 0000 0000 0000 0006 7628","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-F08196446-AS#-6446-DVJ WHSE","8230 0000 0000 0000 0006 7644","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-F08196462-AS#-6462-DVJ WHSE","8230 0000 0000 0000 0006 7656","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-F0819651-AS#-9651-DVJ WHSE","8230 0000 0000 0000 0006 7649","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-F08196512-AS#-B1174-JERSEY WHSE","8230 0000 0000 0000 0006 7741","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-F08196518-AS#-6518-QUEENS WHSE","8230 0000 0000 0000 0006 7928","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-F08196526-AN#-6526-MEDFORD WHSE","8230 0000 0000 0000 0006 6352","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-G08196535-AS#-6535-QUEENS WHSE","8230 0000 0000 0000 0006 8026","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-G082287-AN#-2287-MEDFORD WHSE","8230 0000 0000 0000 0006 6355","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-G08228796-AS#-8796-QUEENS WHSE","8230 0000 0000 0000 0006 7926","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-G0822883-AS#-B1191-JERSEY WHSE","8230 0000 0000 0000 0006 7737","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-G08228831-AS#-8831-JERSEY WHSE","8230 0000 0000 0000 0006 7746","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-G08228832-AS#-B1180-JERSEY TRAILER","8230 0000 0000 0000 0006 7429","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-G0822885-AS#-2885-DVJ WHSE","8230 0000 0000 0000 0006 7629","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-H08251993-AS#-1993-QUEENS WHSE","8230 0000 0000 0000 0006 8025","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-H0953834-AS#-3834-QUEENS WHSE","8230 0000 0000 0000 0006 7935","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-None-AN#-2280-MEDFORD WHSE","8230 0000 0000 0000 0006 6334","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-None-AN#-248-MEDFORD WHSE","8230 0000 0000 0000 0006 6335","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-None-AN#-2731-MEDFORD WHSE","8230 0000 0000 0000 0006 6357","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-None-AN#-4316-MEDFORD WHSE","8230 0000 0000 0000 0006 6342","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-None-AN#-4328-MEDFORD WHSE","8230 0000 0000 0000 0006 6345","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-None-AN#-5555-MEDFORD WHSE","8230 0000 0000 0000 0006 6351","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-None-AN#-5754-MEDFORD WHSE","8230 0000 0000 0000 0006 6339","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-None-AN#-7452-MEDFORD WHSE","8230 0000 0000 0000 0006 6341","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-None-AN#-8165-MEDFORD WHSE","8230 0000 0000 0000 0006 6336","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-NONE-AS#-0224-QUEENS WHSE","8230 0000 0000 0000 0006 7912","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-NONE-AS#-0353-JERSEY WHSE","8230 0000 0000 0000 0006 7740","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-NONE-AS#-19324-DVJ WHSE","8230 0000 0000 0000 0006 7646","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-NONE-AS#-2326-JERSEY WHSE","8230 0000 0000 0000 0006 7731","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-NONE-AS#-2755-JERSEY WHSE","8230 0000 0000 0000 0006 7735","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-NONE-AS#-5490-QUEENS WHSE","8230 0000 0000 0000 0006 7905","Air Mover","$310.00","$0","","","Notes"
"DRIEAZ-SNAIL-SN#-NONE-AS#-5651-JERSEY WHSE","8230 0000 0000 0000 0006 7733","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-NONE-AS#-5681-JERSEY TRAILER","8230 0000 0000 0000 0006 7438","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-NONE-AS#-6283-QUEENS WHSE","8230 0000 0000 0000 0006 7925","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-NONE-AS#-7270-DVJ WHSE","8230 0000 0000 0000 0006 7647","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-NONE-AS#-8257-JERSEY WHSE","8230 0000 0000 0000 0006 7743","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-NONE-AS#-9183-QUEENS WHSE","8230 0000 0000 0000 0006 7918","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-NONE-AS#-9734-JERSEY WHSE","8230 0000 0000 0000 0006 7729","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-NONE-AS#-B1205-JERSEY WHSE","8230 0000 0000 0000 0006 7730","Air Mover","$310.00","$0","","",""
"DRIEAZ-SNAIL-SN#-NONE-AS#-NONE-JERSEY TRAILER","8230 0000 0000 0000 0006 7434","Air Mover","$310.00","$0","","",""
"GENERAC GP5000(2)-MEDFORD WAREHOUSE","0000 0000 0000 0000 1112 2023","Generator","","$0","","",""
"GENERAC GP5000-MEDFORD WAREHOUSE","0000 0000 0000 0000 1112 0907","Generator","","$0","","",""
"GENERAC GP5000-SN#-5163936-AS#-NONE-QUEENS WHSE","0000 0000 0000 0000 1112 0944","Generator","","$0","","",""
"HEPA 500-AIR SCRUBBER-AS#-04530-MEDFORD WHSE","8230 0000 0000 0000 0006 6602","Air Scrubber","$819.00","$0","","",""
"HEPA VACUUM-SN#-151500018-AS#-1515-MEDFORD WHSE","8230 0000 0000 0000 0006 6506","Vacuum","","$0","","",""
"HEPA VACUUM-SN#-151500077-AS#-1577-MEDFORD WHSE","8230 0000 0000 0000 0006 6507","Vacuum","","$0","","",""
"HEPA VACUUM-SN#-198970-AS#-8970-MEDFORD WHSE","8230 0000 0000 0000 0006 6522","Vacuum","","$0","","",""
"HEPA VACUUM-SN#-609816-10126577-AS#-6577-MEDFORD WHSE","8230 0000 0000 0000 0006 6508","Vacuum","","$0","","",""
"HEPA VACUUM-SN#-609816-10405809-AS#-5809-MEDFORD WHSE","8230 0000 0000 0000 0006 6504","Vacuum","","$0","","",""
"HEPA VACUUM-SN#-ALH8721170-AS#-1170-MEDFORD WHSE","8230 0000 0000 0000 0006 6505","Vacuum","","$0","","",""
"HEPA VACUUM-SN#-P05J95192-AS#-5192-MEDFORD WHSE","8230 0000 0000 0000 0006 6523","Vacuum","","$0","","",""
"HONDA TRASH PUMP(2)-MEDFORD WAREHOUSE","0000 0000 0000 0000 1112 0107","Misc.","","$0","","",""
"HONDA TRASH PUMP-MEDFORD WAREHOUSE","0000 0000 0000 0000 1112 2017","Misc.","","$0","","",""
"HUSKY 5000 GENERATOR- MEDFORD WAREHOUSE","0000 0000 0000 0000 1112 2005","Generator","","$0","","",""
"HUSKY POWER WASHER- MEDFORD WAREHOUSE","0000 0000 0000 0000 1112 0255","Misc.","","$0","","",""
"INJECTIDRY HP PLUS-SN#-EP10717-AS#-0717-JERSEY WHSE","8230 0000 0000 0000 0006 7572","Floor Machine","","$0","","",""
"Kleenrite Extractor - SN#-2628-AN#-2628-Medford Warehouse","8230 0000 0000 0000 0006 6555","Extractor","","$0","","",""
"KLEENRITE EXTRACTOR-SN#-2610-AS#-2610-QUEENS WHSE","8230 0000 0000 0000 0006 7829","Extractor","","$0","","",""
"KLEENRITE EXTRACTOR-SN#-2626-AS#-2626-QUEENS WHSE","8230 0000 0000 0000 0006 7828","Extractor","","$0","","",""
"KLEENRITE EXTRACTOR-SN#-NONE-AS#-NONE-JERSEY WHSE","8230 0000 0000 0000 0006 7573","Extractor","","$0","","",""
"ODOROX Boss XL3-AS#-00362","0000 0000 0000 0000 1112 2041","Deodorizer","","$0","","",""
"ODOROX Boss XL3-AS#-XL001940","0000 0000 0000 0000 1112 5816","Deodorizer","","$0","","",""
"ODOROX Boss XL3-AS#-XL002902","0000 0000 0000 0000 1112 2011","Deodorizer","","$0","","",""
"ODOROX Boss XL3-AS#XL002904","0000 0000 0000 0000 1112 2001","Deodorizer","","$0","","",""
"PHOENIX GUARDIAN-AIR SCRUBBER-SN#-A0586311-AN#-6311-TRAILER 3","0000 0000 0000 0000 1112 0917","Air Scrubber","$1765.00","$0","","",""
"PHOENIX GUARDIAN-AIR SCRUBBER-SN#-A0586312-AN#-6312-TRAILER 3","0000 0000 0000 0000 1112 0925","Air Scrubber","$1765.00","$0","","",""
"PHOENIX GUARDIAN-AIR SCRUBBER-SN#-G4031804-AN#-1804-TRAILER 3","0000 0000 0000 0000 1112 0428","Air Scrubber","$1765.00","$0","","",""
"PHOENIX-D385 DESICCANT-SN#-E0793710-AS#-3710-JERSEY WHSE","0000 0000 0000 0000 1112 0425","Desiccant","$3235.00","$0","","",""
"PHOENIX-D385 DESSICANT-SN#-A1588935-AN#-8935-MEDFORD WHSE","0000 0000 0000 0000 1112 0937","Desiccant","$3235.00","$0","","",""
"PHOENIX-D385 DESSICANT-SN#-A1588936-AN#-8936-MEDFORD WHSE","0000 0000 0000 0000 1112 0400","Desiccant","$3235.00","$0","","",""
"PHOENIX-D385 DESSICANT-SN#-A1590096-AN#-0096-MEDFORD WHSE","0000 0000 0000 0000 1112 0401","Desiccant","$3235.00","$0","","",""
"PHOENIX-D385 DESSICANT-SN#-A1591767-AN#-1767-MEDFORD WHSE","0000 0000 0000 0000 1112 0992","Desiccant","$3235.00","$0","","",""
"PHOENIX-D385 DESSICANT-SN#-A1591770-AN#-1770-MEDFORD WHSE","0000 0000 0000 0000 1112 0915","Desiccant","$3235.00","$0","","",""
"PHOENIX-D385 DESSICANT-SN#-A1591771-AN#-1771-MEDFORD WHSE","0000 0000 0000 0000 1112 0454","Desiccant","$3235.00","$0","","",""
"SHOP VAC-SN#-15113-AS#-5113-MEDFORD WHSE","8230 0000 0000 0000 0006 6517","Vacuum","","$0","","",""
"SHOP VAC-SN#-15173R0054-AS#-5173-MEDFORD WHSE","8230 0000 0000 0000 0006 6514","Vacuum","","$0","","",""
"SHOP VAC-SN#-15173R0055-AS#-0055-MEDFORD WHSE","8230 0000 0000 0000 0006 6521","Vacuum","","$0","","",""
"SHOP VAC-SN#-16LT550A-AS#-1655-MEDFORD WHSE","8230 0000 0000 0000 0006 6515","Vacuum","","$0","","",""
"SHOP VAC-SN#-16RTP550A-AS#-5273-MEDFORD WHSE","8230 0000 0000 0000 0006 6516","Vacuum","","$0","","",""
"SHOP VAC-SN#-NONE-AS#-3621-MEDFORD WHSE","8230 0000 0000 0000 0006 6518","Vacuum","","$0","","",""
"ThermaStor DH R200 - SNk1 - Medford Warehouse","8230 0000 0000 0000 0003 4994","Dehumidifier","$1760","$0","","",""
"ThermaStor-DH 200 Max-SN #-00316- AN #-00316- Warehouse Medford","0000 0000 0000 0000 1112 2045","Dehumidifier","$2400.00","$0","","",""
"ThermaStor-DH 200 Max-SN #-54275- AN #-4275- Warehouse Medford","0000 0000 0000 0000 1112 2012","Dehumidifier","$2400.00","$0","","",""
"ThermaStor-DH 200 Max-SN #-B0651814- AN #-1814- Warehouse Medford","0000 0000 0000 0000 1112 0903","Dehumidifier","$2400.00","$0","","",""
"ThermaStor-DH 200 Max-SN #-H0950727- AN #-0727- Warehouse Medford","0000 0000 0000 0000 1112 2004","Dehumidifier","$2400.00","$0","","",""
"ThermaStor-DH 200 Max-SN #-M0990802- AN #-0802- Warehouse Medford","0000 0000 0000 0000 1112 0250","Dehumidifier","$2400.00","$0","","",""
"ThermaStor-DH 200 Max-SN #-M0990858- AN #-0858- Warehouse Medford","0000 0000 0000 0000 1112 2024","Dehumidifier","$2400.00","$0","","",""
"ThermaStor-DH 200 Max-SN #-M0990867- AN #-0867- Warehouse Medford","0000 0000 0000 0000 1112 0198","Dehumidifier","$2400.00","$0","","",""
"ThermaStor-DH 200 Max-SN #B0904982- AN #-4982- Warehouse Medford","0000 0000 0000 0000 1112 2014","Dehumidifier","$2400.00","$0","","",""
"ThermaStor-DH 200 Max-SN #B0904986- AN #-4986- Warehouse Medford","0000 0000 0000 0000 1112 2010","Dehumidifier","$2400.00","$0","","",""
"ThermaStor-DH 200 Max-SN #E0503430- AN #-3430- Warehouse Medford","0000 0000 0000 0000 1112 2019","Dehumidifier","$2400.00","$0","","",""
"ThermaStor-DH 200 Max-SN #H0950696- AN #-0696- Warehouse Medford","0000 0000 0000 0000 1112 2048","Dehumidifier","$2400.00","$0","","",""
"ThermaStor-DH 200 Max-SN #H0950838- AN #-0838- Warehouse Medford","0000 0000 0000 0000 1112 2046","Dehumidifier","$2400.00","$0","","",""
"ThermaStor-DH 200 Max-SN #H0950855- AN #-0855- Warehouse Medford","0000 0000 0000 0000 1112 2035","Dehumidifier","$2400.00","$0","","",""
"ThermaStor-DH 200 Max-SN #H0952246- AN #-2246- Warehouse Medford","0000 0000 0000 0000 1112 2009","Dehumidifier","$2400.00","$0","","",""
"ThermaStor-DH 200 Max-SN #J0504038- AN #-4038- Warehouse Medford","0000 0000 0000 0000 1112 2016","Dehumidifier","$2400.00","$0","","",""
"ThermaStor-DH 200 Max-SN #K0510353- AN #-0353- Warehouse Medford","0000 0000 0000 0000 1112 2006","Dehumidifier","$2400.00","$0","","",""
"ThermaStor-DH 200 Max-SN #K0516387- AN #-6387- Warehouse Medford","0000 0000 0000 0000 1112 2031","Dehumidifier","$2400.00","$0","","",""
"ThermaStor-DH 200 Max-SN #M0990703- AN #-0703- Warehouse Medford","0000 0000 0000 0000 1112 2030","Dehumidifier","$2400.00","$0","","",""
"ThermaStor-DH 200 Max-SN #M0990866- AN #-0866- Warehouse Medford","0000 0000 0000 0000 1112 2025","Dehumidifier","$2400.00","$0","","",""
"ThermaStor-DH 200 Max-SN #M0990883- AN #-0883- Warehouse Medford","0000 0000 0000 0000 1112 2038","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-07163-AN#-0940-MEDFORD WHSE","8230 0000 0000 0000 0006 6359","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-B0905000-AN#-5000-MEDFORD WHSE","0000 0000 0000 0000 1112 0996","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-B0905021-AN#-5021-MEDFORD WHSE","0000 0000 0000 0000 1112 0424","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-B0905198-AN#-5198-MEDFORD WHSE","0000 0000 0000 0000 1112 0911","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-B0905220-AN#-5220-MEDFORD WHSE","0000 0000 0000 0000 1112 0477","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-B0905230-AN#-5230-MEDFORD WHSE","0000 0000 0000 0000 1112 0924","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-B0905235-AN#-5235-TRAILER 3","0000 0000 0000 0000 1112 0972","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-B0905263-AN#-5263-TRAILER 3","0000 0000 0000 0000 1112 0430","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-B0905265-AN#-5265-TRAILER 3","0000 0000 0000 0000 1112 0414","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-B0905288-AN#-5288-MEDFORD WHSE","0000 0000 0000 0000 1112 0905","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-B0905289-AN#-5289-MEDFORD WHSE","0000 0000 0000 0000 1112 0446","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-E0795187-AN#-5187-TRAILER 3","0000 0000 0000 0000 1112 0932","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-E0795214-AN#-5214-MEDFORD WHSE","0000 0000 0000 0000 1112 0970","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-E0795243-AN#-5243-MEDFORD WHSE","0000 0000 0000 0000 1112 0413","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-E0795258-AN#-5258-TRAILER 3","0000 0000 0000 0000 1112 0963","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-F0798557-AN#-8557-MEDFORD WHSE","0000 0000 0000 0000 1112 0495","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-H0950697-AN#-0697-TRAILER 3","0000 0000 0000 0000 1112 0486","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-H0950698-AN#-0698-MEDFORD WHSE","0000 0000 0000 0000 1112 0920","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-H0950712-AN#-0712-TRAILER 3","0000 0000 0000 0000 1112 0460","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-H0950845-AN#-0940-TRAILER 3","0000 0000 0000 0000 1112 0940","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-H0952143-AN#-2143-TRAILER 3","0000 0000 0000 0000 1112 0481","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-H0952144-AN#-2144-TRAILER 3","0000 0000 0000 0000 1112 0931","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-H0952210-AN#-2210-MEDFORD WHSE","0000 0000 0000 0000 1112 0919","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-H0952261-AN#-2261-MEDFORD WHSE","0000 0000 0000 0000 1112 0936","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-H0953572-AN#-3572-MEDFORD WHSE","0000 0000 0000 0000 1112 0922","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-M0990704-AN#-0704-TRAILER 3","0000 0000 0000 0000 1112 0916","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-M0990746-AN#-0745-TRAILER 3","0000 0000 0000 0000 1112 0942","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-M0990803-AN#-0803-TRAILER 3","0000 0000 0000 0000 1112 0934","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-M0990853-AN#-0853-TRAILER 3","0000 0000 0000 0000 1112 0432","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200 MAX-SN#-M0990896-AN#-0896-TRAILER 3","0000 0000 0000 0000 1112 0949","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH 200HT-SN#-J0504004-AN#-4004-MEDFORD WHSE","0000 0000 0000 0000 1112 0965","Dehumidifier","$2600.00","$0","","",""
"THERMASTOR-DH 200HT-SN#-K0518404-AN#-8404-MEDFORD WHSE","0000 0000 0000 0000 1112 0419","Dehumidifier","$2600.00","$0","","",""
"THERMASTOR-DH 200HT-SN#-K0518420-AN#-8420-MEDFORD WHSE","0000 0000 0000 0000 1112 0453","Dehumidifier","$2600.00","$0","","",""
"THERMASTOR-DH-200 HT-SN#-B0904988-AS#-4988-JERSEY WHSE","0000 0000 0000 0000 1112 0423","Dehumidifier","$2600.00","$0","","",""
"THERMASTOR-DH-200 HT-SN#-E0503205-AS#-3205-QUEENS WHSE","0000 0000 0000 0000 1112 0402","Dehumidifier","$2600.00","$0","","",""
"THERMASTOR-DH-200 HT-SN#-E0503502-AS#-3562-QUEENS WHSE","0000 0000 0000 0000 1112 0449","Dehumidifier","$2600.00","$0","","",""
"THERMASTOR-DH-200 HT-SN#-E0503538-AS#-3538-QUEENS WHSE","0000 0000 0000 0000 1112 0404","Dehumidifier","$2600.00","$0","","",""
"THERMASTOR-DH-200 HT-SN#-E0503599-AS#-3599-QUEENS WHSE","0000 0000 0000 0000 1112 0483","Dehumidifier","$2600.00","$0","","",""
"THERMASTOR-DH-200 HT-SN#-E0795186-AS#-5186-JERSEY WHSE","0000 0000 0000 0000 1112 0923","Dehumidifier","$2600.00","$0","","",""
"THERMASTOR-DH-200 HT-SN#-H0950714-AS#-0714-JERSEY WHSE","0000 0000 0000 0000 1112 0407","Dehumidifier","$2600.00","$0","","",""
"THERMASTOR-DH-200 HT-SN#-H0952151-AS#-2151-JERSEY WHSE","0000 0000 0000 0000 1112 0964","Dehumidifier","$2600.00","$0","","",""
"THERMASTOR-DH-200 HT-SN#-H0953578-AS#-3578-JERSEY WHSE","0000 0000 0000 0000 1112 0960","Dehumidifier","$2600.00","$0","","",""
